timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/09/24 10:30:33.496, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:34.496, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:35.496, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:36.497, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:37.497, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:38.497, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:39.498, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:30:40.498, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:41.498, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:30:42.498, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:43.499, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:30:44.499, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 10:30:45.499, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 91 %
2026/09/24 10:30:46.499, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:47.500, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:48.500, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:49.500, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:50.501, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 91 %
2026/09/24 10:30:51.501, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 91 %
2026/09/24 10:30:52.501, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:53.501, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:54.502, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:55.502, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:56.502, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 95 %
2026/09/24 10:30:57.503, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:58.503, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:30:59.503, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:00.503, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:01.504, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:31:02.504, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:03.504, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:04.504, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:05.505, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 10:31:06.505, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:07.505, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:08.506, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:09.506, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:31:10.506, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:11.506, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:12.507, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:31:13.507, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:14.507, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:15.507, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:16.508, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 10:31:17.508, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 10:31:18.508, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:19.509, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:20.509, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:21.509, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:22.509, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:23.510, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:24.510, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:25.510, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:26.511, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:27.511, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:28.511, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:29.511, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:30.512, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:31.512, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:32.512, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:33.512, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:34.513, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:35.513, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:36.513, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:37.514, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 91 %
2026/09/24 10:31:38.514, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:39.514, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:31:40.514, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:41.515, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:42.515, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:43.515, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:44.516, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:45.516, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:46.516, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:47.516, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:31:48.517, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:31:49.517, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:50.517, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:51.517, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:52.518, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:53.518, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:54.518, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:55.519, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:56.519, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 79 %
2026/09/24 10:31:57.519, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:58.519, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:31:59.520, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:00.520, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:01.520, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 68 %
2026/09/24 10:32:02.520, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:03.521, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 0 %
2026/09/24 10:32:04.521, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 0 %
2026/09/24 10:32:05.521, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:32:06.522, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:07.522, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:08.522, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:09.522, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 89 %
2026/09/24 10:32:10.523, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:11.523, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:12.523, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:13.524, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 95 %
2026/09/24 10:32:14.524, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:15.524, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:16.524, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:17.525, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:18.525, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:19.525, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:20.525, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:21.526, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:22.526, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:23.526, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:24.527, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:25.527, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:26.527, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:27.527, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 91 %
2026/09/24 10:32:28.528, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:29.528, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:30.528, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:31.529, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:32.529, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:33.529, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:34.529, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:35.530, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 85 %
2026/09/24 10:32:36.530, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:37.530, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:38.530, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:39.531, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:40.531, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:41.531, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:42.532, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:43.532, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:44.532, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:45.532, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:46.533, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:47.533, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:48.533, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:49.533, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:50.534, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:51.534, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:52.534, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:32:53.535, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:54.535, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:55.535, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:56.535, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:57.536, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:58.536, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:32:59.536, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 15 %
2026/09/24 10:33:00.537, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:01.537, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:33:02.537, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:03.537, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:33:04.538, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:05.538, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:06.538, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:07.539, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:08.539, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 95 %
2026/09/24 10:33:09.539, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:10.539, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 95 %
2026/09/24 10:33:11.540, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:12.540, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:13.540, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:14.541, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:15.541, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:16.541, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:17.541, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:18.542, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:19.542, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:20.542, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 95 %
2026/09/24 10:33:21.542, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:22.543, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:23.543, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:24.543, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:25.544, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:26.544, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:27.544, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:28.544, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:29.545, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:33:30.545, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:31.545, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:33:32.546, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:33.546, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:34.546, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:35.546, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:36.547, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:37.547, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:38.547, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:33:39.547, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:33:40.548, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:33:41.548, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:42.548, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:33:43.549, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:44.549, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:45.549, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:46.549, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:47.550, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:48.550, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:49.550, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:50.551, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:33:51.551, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:52.551, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 0 %
2026/09/24 10:33:53.551, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 0 %
2026/09/24 10:33:54.552, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:55.552, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:56.552, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:57.553, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:58.553, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:33:59.553, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:00.553, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:01.554, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:02.554, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:03.554, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:04.555, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:05.556, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:06.556, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:07.556, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:08.557, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:09.557, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:10.557, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:11.558, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:12.558, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:13.558, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:14.558, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:15.559, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:16.559, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:17.559, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:18.560, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:19.560, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:20.560, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:21.560, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:22.561, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:23.561, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:24.561, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:25.562, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:26.562, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 92 %
2026/09/24 10:34:27.562, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:28.562, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:29.563, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:30.563, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:31.563, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:32.564, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:33.564, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:34.564, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:35.564, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:36.565, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:37.565, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:38.565, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:39.565, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 27 %
2026/09/24 10:34:40.566, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:41.566, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:42.566, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:43.567, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:44.567, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:45.567, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:46.567, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:47.568, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 91 %
2026/09/24 10:34:48.568, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:49.568, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:50.569, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:51.569, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:52.569, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:53.570, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 94 %
2026/09/24 10:34:54.570, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
2026/09/24 10:34:55.570, NVIDIA L4, 23034 MiB, 21272 MiB, 1375 MiB, 93 %
