timestamp, name, memory.total [MiB], memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/09/24 09:00:32.660, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:00:33.660, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:34.660, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:35.661, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:36.661, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:37.661, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:38.662, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:39.662, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:00:40.662, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:00:41.662, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:42.663, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:43.663, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:00:44.664, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:45.664, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:00:46.664, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:47.664, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:48.665, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:49.665, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:50.665, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 14 %
2026/09/24 09:00:51.665, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:52.666, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:53.666, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:54.666, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:55.667, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:56.667, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:57.667, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:00:58.667, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:00:59.668, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:00.668, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:01.668, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:02.669, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:03.670, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:01:04.670, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:01:05.670, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:06.671, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:07.671, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:08.671, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:09.672, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:10.672, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:11.672, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:12.673, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:13.673, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:14.673, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:15.674, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:16.674, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:17.674, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:18.675, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:19.675, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 0 %
2026/09/24 09:01:20.675, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 0 %
2026/09/24 09:01:21.676, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:22.676, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:23.676, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:24.676, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:25.677, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:26.677, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 25 %
2026/09/24 09:01:27.677, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:28.677, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:29.678, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:30.678, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:01:31.678, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:32.678, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:33.679, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:34.679, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:35.679, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:36.680, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:37.680, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:38.680, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:39.680, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:40.681, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:41.681, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:42.681, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:43.681, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:44.682, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:45.682, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:46.682, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:47.683, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:48.683, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:49.683, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:50.684, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:51.684, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:52.684, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:53.684, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:54.685, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:01:55.685, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 91 %
2026/09/24 09:01:56.685, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:57.685, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:58.686, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:01:59.686, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:00.686, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:01.687, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:02.687, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:03.687, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:04.687, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:05.688, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:06.688, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:07.688, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:08.688, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:09.689, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:10.689, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:11.689, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:12.689, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:13.690, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:14.690, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:15.690, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:16.691, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:17.691, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:18.691, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:19.692, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:20.692, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:21.692, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:22.693, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:23.693, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:24.693, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:25.694, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:26.694, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:27.694, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:28.694, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:29.695, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:02:30.695, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 95 %
2026/09/24 09:02:31.695, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:32.695, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:33.696, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:34.696, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:35.696, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:36.697, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:37.697, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:38.697, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:39.697, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:40.698, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:41.698, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:42.698, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:43.699, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:44.699, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:45.699, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:46.700, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:02:47.700, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:02:48.700, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:49.701, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:50.702, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:51.702, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:52.702, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:53.703, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:54.703, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:55.703, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 73 %
2026/09/24 09:02:56.703, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:57.704, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:58.704, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:02:59.704, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:00.705, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:01.705, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:02.705, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:03:03.705, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:04.706, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:05.706, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:06.706, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:07.707, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:08.707, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:09.707, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 0 %
2026/09/24 09:03:10.707, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 86 %
2026/09/24 09:03:11.708, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:12.708, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:13.708, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:14.709, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:15.709, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:16.709, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:17.709, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:18.710, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:19.710, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:20.710, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:21.710, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:22.711, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:23.711, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:24.711, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:25.712, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 45 %
2026/09/24 09:03:26.712, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:27.712, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:28.713, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:29.713, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:30.713, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:31.713, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:32.714, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:03:33.714, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:34.714, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:35.714, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:36.715, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:37.715, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:38.715, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:39.716, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:40.716, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:41.716, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:42.716, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:43.717, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:44.717, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:45.717, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:46.718, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 90 %
2026/09/24 09:03:47.718, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:03:48.718, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:49.719, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:50.719, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:51.719, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:52.719, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:53.720, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:54.720, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:55.720, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:56.720, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:03:57.721, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:58.721, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:03:59.721, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:00.722, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:01.722, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:02.722, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:03.722, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:04.723, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:04:05.723, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:06.723, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:07.723, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:08.724, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:09.724, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:10.724, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:11.724, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:12.725, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:04:13.725, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:14.725, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:15.726, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 38 %
2026/09/24 09:04:16.726, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:17.726, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:18.726, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:19.727, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:20.727, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:21.727, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:22.727, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:23.728, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:24.728, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:25.728, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:26.729, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:27.729, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:28.729, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:29.729, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:30.730, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:31.730, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:32.730, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:33.731, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:34.732, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:35.732, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:36.732, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:37.733, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:38.733, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:39.733, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:40.733, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:41.734, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:42.734, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:43.734, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:44.735, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:45.735, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 92 %
2026/09/24 09:04:46.735, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:47.735, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:48.736, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:49.736, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:50.736, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 93 %
2026/09/24 09:04:51.737, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 65 %
2026/09/24 09:04:52.737, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:53.737, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
2026/09/24 09:04:54.737, NVIDIA L4, 23034 MiB, 21198 MiB, 1449 MiB, 94 %
